"origin","destination","dms_mode","trade_type","Grouped_sctg2","Tons_2022","Value_2022"
"1","4107",4,"Import","Mixed Freight",0.0521424162257496,0
"1","4107",4,"Import","Nonmetallic Mineral and Base Metal Products",0.638065806878307,0
"1","4107",4,"Import","Raw and Finished Wood Products",0.165865850970018,0
"1","4107",4,"Import","Textiles and Leather",0.0474926146384479,0
"1","4107",4,"Import","Vehicles and Transportation Equipment",0.022894069664903,0
"1","4109",4,"Import","Agriculture and Fish",0,11.31247
"1","4109",4,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",0,3.560625
"1","4109",4,"Import","Food, Alcohol and Tobacco",0,3.850929
"1","4109",4,"Import","Machinery, Electric, and Precision Instruments",0,7.971673
"1","4109",4,"Import","Mixed Freight",0,82.215678
"1","4109",4,"Import","Nonmetallic Mineral and Base Metal Products",0,0.432913
"1","4109",4,"Import","Raw and Finished Wood Products",0,0.364323
"1","4109",4,"Import","Textiles and Leather",0,25.747595
"1","4109",4,"Import","Vehicles and Transportation Equipment",0,3.272877
"1","4112",4,"Import","Aggregates",28.746998787478,0
"1","4112",4,"Import","Agriculture and Fish",0.00578747795414462,0
"1","4112",4,"Import","Energy Products",2.50446428571429,0
"1","4112",4,"Import","Food, Alcohol and Tobacco",0.0297228835978836,0
"1","4112",4,"Import","Machinery, Electric, and Precision Instruments",0.0270493827160494,0.046318
"1","4112",4,"Import","Mixed Freight",0.17037819664903,0
"1","4112",4,"Import","Nonmetallic Mineral and Base Metal Products",7.8721717372134,0
"1","4112",4,"Import","Raw and Finished Wood Products",0.512330136684303,0
"1","4112",4,"Import","Textiles and Leather",0.0228050044091711,0
"1","4112",4,"Import","Vehicles and Transportation Equipment",0.00061331569664903,0
"1","4114",4,"Import","Machinery, Electric, and Precision Instruments",0.0043370811287478,0
"1","4114",4,"Import","Mixed Freight",0.0113847001763668,0
"1","4114",4,"Import","Nonmetallic Mineral and Base Metal Products",0.000291225749559083,0
"1","4118",4,"Import","Machinery, Electric, and Precision Instruments",0,0.095947
"1","4120",4,"Import","Aggregates",106.890980268959,24.476468
"1","4120",4,"Import","Agriculture and Fish",0.0245223765432099,0.791491
"1","4120",4,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",66.9761609347442,58.011571
"1","4120",4,"Import","Energy Products",27.1677783289242,176.07919
"1","4120",4,"Import","Food, Alcohol and Tobacco",3.29421891534391,26.150783
"1","4120",4,"Import","Machinery, Electric, and Precision Instruments",0.0366604938271604,49.874205
"1","4120",4,"Import","Mixed Freight",0.483797839506173,28.184884
"1","4120",4,"Import","Nonmetallic Mineral and Base Metal Products",65.5870067239859,26.77258
"1","4120",4,"Import","Raw and Finished Wood Products",0.0717276234567901,2.022641
"1","4120",4,"Import","Textiles and Leather",0.0231026234567902,5.483073
"1","4120",4,"Import","Vehicles and Transportation Equipment",0,0.946416
"1","4124",4,"Import","Aggregates",0.0908360890652557,0
"1","4124",4,"Import","Agriculture and Fish",1.40010108024691,0
"1","4124",4,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",11.3867017195767,0
"1","4124",4,"Import","Energy Products",0.021729828042328,0
"1","4124",4,"Import","Food, Alcohol and Tobacco",5.31900033068782,0
"1","4124",4,"Import","Machinery, Electric, and Precision Instruments",0.267955908289241,0
"1","4124",4,"Import","Mixed Freight",0.330933311287478,0
"1","4124",4,"Import","Nonmetallic Mineral and Base Metal Products",2.34266512345679,0
"1","4124",4,"Import","Raw and Finished Wood Products",1.03622420634921,0
"1","4124",4,"Import","Textiles and Leather",2.63810637125221,0
"1","4124",4,"Import","Vehicles and Transportation Equipment",0.363320877425044,0
"1","4128",4,"Import","Agriculture and Fish",0,0.145675
"1","4128",4,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",0,0.111197
"1","4128",4,"Import","Food, Alcohol and Tobacco",0,0.230912
"1","4128",4,"Import","Machinery, Electric, and Precision Instruments",0,3.227644
"1","4128",4,"Import","Mixed Freight",0,0.082337
"1","4128",4,"Import","Textiles and Leather",0,1.798496
"1","4128",4,"Import","Vehicles and Transportation Equipment",0,2.990526
"1","4129",4,"Import","Machinery, Electric, and Precision Instruments",0,0.017911
"1","4134",4,"Import","Mixed Freight",1.25661375661376e-05,0
"1","4136",4,"Import","Nonmetallic Mineral and Base Metal Products",0.00529596560846561,0
"1","4142",4,"Import","Aggregates",1.89878472222222,0
"1","4142",4,"Import","Energy Products",3.46570623897707,0
"1","4142",4,"Import","Mixed Freight",2.20458553791887e-07,0
"1","4142",4,"Import","Vehicles and Transportation Equipment",0.00286596119929453,0
"1","4146",4,"Import","Aggregates",3.4713955026455,0
"1","4146",4,"Import","Agriculture and Fish",0.330785604056437,0
"1","4146",4,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",0.0746689814814815,0
"1","4146",4,"Import","Energy Products",1.5617323633157,0
"1","4146",4,"Import","Food, Alcohol and Tobacco",1.25816302910053,0
"1","4146",4,"Import","Machinery, Electric, and Precision Instruments",0.026623897707231,0
"1","4146",4,"Import","Mixed Freight",0.201114858906525,0.482993
"1","4146",4,"Import","Nonmetallic Mineral and Base Metal Products",4.66886585097002,0
"1","4146",4,"Import","Raw and Finished Wood Products",0.295338734567902,0
"1","4146",4,"Import","Textiles and Leather",0.083105930335097,0
"1","4146",4,"Import","Vehicles and Transportation Equipment",0.210922288359788,0
"1","4150",4,"Import","Aggregates",1.38249559082892,0
"1","4150",4,"Import","Nonmetallic Mineral and Base Metal Products",1.68759788359788,0
"1","4155",4,"Import","Vehicles and Transportation Equipment",0.00518077601410935,0
"1","4162",4,"Import","Mixed Freight",0,0.0026
"1","4167",4,"Import","Aggregates",8.45178461199294,0
"1","4167",4,"Import","Agriculture and Fish",2.07998059964727,0
"1","4167",4,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",9.47296582892416,0.29047
"1","4167",4,"Import","Energy Products",0.0797243165784833,0
"1","4167",4,"Import","Food, Alcohol and Tobacco",3.07865652557319,0
"1","4167",4,"Import","Machinery, Electric, and Precision Instruments",0.0641025132275133,15.259887
"1","4167",4,"Import","Mixed Freight",0.779799272486772,42.54479
"1","4167",4,"Import","Nonmetallic Mineral and Base Metal Products",5.63659997795414,0
"1","4167",4,"Import","Raw and Finished Wood Products",0.815343805114639,0
"1","4167",4,"Import","Textiles and Leather",7.6945262345679,734.179823
"1","4167",4,"Import","Vehicles and Transportation Equipment",1.41248489858906,0.006367
"1","4173",4,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",0,0.006167
"1","4173",4,"Import","Food, Alcohol and Tobacco",0,0.00625
"1","4173",4,"Import","Mixed Freight",0,0.02093
"1","4173",4,"Import","Nonmetallic Mineral and Base Metal Products",0,0.00396
"1","4173",4,"Import","Textiles and Leather",0,0.009381
"1","4176",4,"Import","Vehicles and Transportation Equipment",0.00138888888888889,0
"1","4180",4,"Import","Aggregates",5.50352292768959,0
"1","4180",4,"Import","Agriculture and Fish",0.000259479717813051,0.004179
"1","4180",4,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",0.00264550264550265,0.041394
"1","4180",4,"Import","Food, Alcohol and Tobacco",0,0.00755
"1","4180",4,"Import","Machinery, Electric, and Precision Instruments",0,0.546509
"1","4180",4,"Import","Mixed Freight",0.000657627865961199,0.016015
"1","4180",4,"Import","Nonmetallic Mineral and Base Metal Products",1.68029398148148,0
"1","4180",4,"Import","Textiles and Leather",0,1.623026
"1","4180",4,"Import","Vehicles and Transportation Equipment",0,0.011267
"1","4182",4,"Import","Nonmetallic Mineral and Base Metal Products",0.00231139770723104,0
"1","4186",4,"Import","Nonmetallic Mineral and Base Metal Products",0.597473544973545,0
"1","4186",4,"Import","Raw and Finished Wood Products",0.00214991181657848,0
"1","4186",4,"Import","Vehicles and Transportation Equipment",0.0223320105820106,0
"1","4188",4,"Import","Aggregates",7.74784171075838,0
"1","4188",4,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",5.84941016313933,0
"1","4188",4,"Import","Food, Alcohol and Tobacco",1.16878328924162,0
"1","4188",4,"Import","Machinery, Electric, and Precision Instruments",0.0287713844797178,0
"1","4188",4,"Import","Mixed Freight",0.0732312610229277,0
"1","4188",4,"Import","Raw and Finished Wood Products",0.393245590828924,0
"1","4188",4,"Import","Textiles and Leather",0.000145061728395062,0
"1","4189",4,"Import","Textiles and Leather",0,0.00596
"1","99019",99,"Import","Aggregates",0,2.502736
"1","99019",99,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",0,0.00158
"1","99019",99,"Import","Food, Alcohol and Tobacco",0,0.671286
"1","99019",99,"Import","Machinery, Electric, and Precision Instruments",0,2.266336
"1","99019",99,"Import","Nonmetallic Mineral and Base Metal Products",0,0.002449
"1","99038",99,"Import","Machinery, Electric, and Precision Instruments",0,0.012
"1","99038",99,"Import","Mixed Freight",0,0.025
"1","99038",99,"Import","Nonmetallic Mineral and Base Metal Products",0,0.008656
"1","99043",99,"Import","Aggregates",0,0.002387
"1","99043",99,"Import","Machinery, Electric, and Precision Instruments",0,0.00343
"1","99043",99,"Import","Raw and Finished Wood Products",0,0.003838
"1","99043",99,"Import","Textiles and Leather",0,0.005031
"1","99045",99,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",0,0.030051
"1","99045",99,"Import","Machinery, Electric, and Precision Instruments",0,0.860382
"1","99045",99,"Import","Mixed Freight",0,1.598889
"1","99045",99,"Import","Raw and Finished Wood Products",0,0.062305
"1","99045",99,"Import","Textiles and Leather",0,0.094588
"1","99045",99,"Import","Vehicles and Transportation Equipment",0,0.045472
"1","99074",99,"Import","Agriculture and Fish",0,0.065005
"1","99074",99,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",0,0.045044
"1","99074",99,"Import","Machinery, Electric, and Precision Instruments",0,0.52404
"1","99074",99,"Import","Mixed Freight",0,0.015017
"1","99074",99,"Import","Vehicles and Transportation Equipment",0,0.074386
"1","99093",99,"Import","Aggregates",0,3.294683
"1","99093",99,"Import","Agriculture and Fish",0,0.232059
"1","99093",99,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",0,0.762122
"1","99093",99,"Import","Energy Products",0,0.049302
"1","99093",99,"Import","Food, Alcohol and Tobacco",0,18.852326
"1","99093",99,"Import","Machinery, Electric, and Precision Instruments",0,53.23359
"1","99093",99,"Import","Mixed Freight",0,3.409857
"1","99093",99,"Import","Nonmetallic Mineral and Base Metal Products",0,0.469675
"1","99093",99,"Import","Raw and Finished Wood Products",0,0.065642
"1","99093",99,"Import","Textiles and Leather",0,0.023935
"1","99093",99,"Import","Vehicles and Transportation Equipment",0,17.605548
"1","99191",99,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",0,0.027421
"1","99191",99,"Import","Machinery, Electric, and Precision Instruments",0,0.77449
"1","99191",99,"Import","Mixed Freight",0,1.551013
"1","99191",99,"Import","Vehicles and Transportation Equipment",0,0.045472
"2","3002",3,"Import","Machinery, Electric, and Precision Instruments",0,0.00678
"2","3004",3,"Import","Machinery, Electric, and Precision Instruments",9.66710758377425e-05,0
"2","3004",3,"Import","Mixed Freight",1.85185185185185e-05,0
"2","3005",3,"Import","Aggregates",0.000496803350970018,0
"2","3005",3,"Import","Agriculture and Fish",0.148015101410935,0
"2","3005",3,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",1.4010930335097,0
"2","3005",3,"Import","Energy Products",0.00250507054673721,0
"2","3005",3,"Import","Food, Alcohol and Tobacco",0.0277750220458554,0
"2","3005",3,"Import","Machinery, Electric, and Precision Instruments",6.23107142857143,0
"2","3005",3,"Import","Mixed Freight",0.531051256613756,0
"2","3005",3,"Import","Nonmetallic Mineral and Base Metal Products",0.592715167548501,0
"2","3005",3,"Import","Raw and Finished Wood Products",0.0626902557319225,0
"2","3005",3,"Import","Textiles and Leather",1.28795734126984,0
"2","3005",3,"Import","Vehicles and Transportation Equipment",0.781779320987654,0
"2","3007",3,"Import","Agriculture and Fish",0.000182429453262787,0
"2","3007",3,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",0.0122969576719577,0
"2","3007",3,"Import","Food, Alcohol and Tobacco",0.00363668430335097,0
"2","3007",3,"Import","Machinery, Electric, and Precision Instruments",0.0812929894179895,0
"2","3007",3,"Import","Mixed Freight",0.00159259259259259,0
"2","3007",3,"Import","Nonmetallic Mineral and Base Metal Products",0.0118298059964727,0
"2","3007",3,"Import","Raw and Finished Wood Products",0.000525462962962963,0
"2","3007",3,"Import","Textiles and Leather",0.0111900352733686,0
"2","3007",3,"Import","Vehicles and Transportation Equipment",0.000726962081128748,0
"2","3009",3,"Import","Aggregates",0,31.976586
"2","3009",3,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",0,423.516502
"2","3009",3,"Import","Energy Products",0,735.729589
"2","3009",3,"Import","Machinery, Electric, and Precision Instruments",0,1.344006
"2","3009",3,"Import","Nonmetallic Mineral and Base Metal Products",0,73.58983
"2","3009",3,"Import","Raw and Finished Wood Products",0,0.005997
"2","3009",3,"Import","Textiles and Leather",0,1.693269
"2","3009",3,"Import","Vehicles and Transportation Equipment",0,0.631873
"2","3011",3,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",0,235.964986
"2","3011",3,"Import","Energy Products",0,5.68053
"2","3011",3,"Import","Machinery, Electric, and Precision Instruments",0.00039429012345679,0.046306
"2","3011",3,"Import","Mixed Freight",0,0.095488
"2","3011",3,"Import","Nonmetallic Mineral and Base Metal Products",0,0.497256
"2","3011",3,"Import","Raw and Finished Wood Products",0,3.949643
"2","3011",3,"Import","Textiles and Leather",0,0.003292
"2","3013",3,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",0,10.349114
"2","3013",3,"Import","Energy Products",0,53.020977
"2","3013",3,"Import","Machinery, Electric, and Precision Instruments",0,137.322134
"2","3013",3,"Import","Mixed Freight",0,0.333437
"2","3013",3,"Import","Nonmetallic Mineral and Base Metal Products",0,18.293462
"2","3013",3,"Import","Textiles and Leather",1.60934744268078e-05,0.0353
"2","3013",3,"Import","Vehicles and Transportation Equipment",0,0.041024
"2","3015",3,"Import","Machinery, Electric, and Precision Instruments",0.000114638447971781,0
"2","3015",3,"Import","Textiles and Leather",0.000282186948853615,0
"2","3020",3,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",0,3.395505
"2","3020",3,"Import","Energy Products",0,66.54429
"2","3020",3,"Import","Machinery, Electric, and Precision Instruments",0.382572530864197,117.395749
"2","3020",3,"Import","Mixed Freight",9.03880070546737e-06,0.414414
"2","3020",3,"Import","Nonmetallic Mineral and Base Metal Products",0.950986992945326,181.487851
"2","3020",3,"Import","Raw and Finished Wood Products",0,0.595909
"2","3020",3,"Import","Textiles and Leather",0,0.279552
"2","3020",3,"Import","Vehicles and Transportation Equipment",0.0222953042328042,1.268773
"2","3022",3,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",0.0100088183421517,8.951211
"2","3022",3,"Import","Food, Alcohol and Tobacco",0,0.012045
"2","3022",3,"Import","Machinery, Electric, and Precision Instruments",5.27787996031746,272.34687
"2","3022",3,"Import","Mixed Freight",0.255542548500882,34.159201
"2","3022",3,"Import","Nonmetallic Mineral and Base Metal Products",0.138167107583774,14.126863
"2","3022",3,"Import","Raw and Finished Wood Products",0,0.243154
"2","3022",3,"Import","Textiles and Leather",0.0017906746031746,5.827602
"2","3022",3,"Import","Vehicles and Transportation Equipment",0,5751.516073
"2","3024",3,"Import","Aggregates",0,3.643257
"2","3024",3,"Import","Agriculture and Fish",0,25.192615
"2","3024",3,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",215.81001829806,8328.130586
"2","3024",3,"Import","Energy Products",0,25.245506
"2","3024",3,"Import","Food, Alcohol and Tobacco",0.269962632275132,370.170053
"2","3024",3,"Import","Machinery, Electric, and Precision Instruments",130.10244058642,8853.767284
"2","3024",3,"Import","Mixed Freight",84.6365070546737,3711.542689
"2","3024",3,"Import","Nonmetallic Mineral and Base Metal Products",79.5051872795415,2851.505396
"2","3024",3,"Import","Raw and Finished Wood Products",2.22068672839506,468.872911
"2","3024",3,"Import","Textiles and Leather",36.6797236552028,5858.948361
"2","3024",3,"Import","Vehicles and Transportation Equipment",1.29036044973545,1675.069264
"2","3026",3,"Import","Aggregates",0.0037037037037037,0
"2","3026",3,"Import","Agriculture and Fish",0.000724977954144621,0
"2","3026",3,"Import","Chemicals, Pharmaceuticals, Plastics, and Rubber",0.0411086860670194,0
